Año,Mes,Aeropuerto,Infraestructura,IT,IR,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,Entidad_Infraestructura
2022,Agosto,Jaén,COR,0,0,0,3878,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Jauja,COR,0,0,0,18777,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Juanjui,COR,0,0,0,22,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Juliaca,AAP,0,0,0,53084,Si,117567.5,No,0,Si,22273.32,No,0,No,0,Si,6178.160000000001,Si,270,No,0,No,0,Si,88.7,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Agosto,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Agosto,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,163315.64,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Lima,LAP,27933992.4,21304184.83,617118,1148473,Si,5290774.7700000005,Si,8049953.51,Si,2664065.94,No,0,No,0,No,0,No,0,No,0,No,0,Si,256120.33,No,0,No,0,Lima Airport Partners S.R.L.
2022,Agosto,Mazamari,COR,0,0,0,956,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Nazca,COR,0,0,0,16140,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,No precisa,COR,0,0,0,0,Si,879492.61,Si,19117.35,Si,303380.78,No,0,No,0,Si,5708.53,Si,1282.44,Si,8781.93,Si,219475.38,Si,767.62,No,0,No,0,CORPAC S.A.
2022,Agosto,Pisco,ADP,20460.45,0,45,2604,Si,5471.360000000001,Si,56.2,Si,1470.71,No,0,No,0,Si,204.73,No,0,Si,1269.58,No,0,Si,246.36,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Piura,ADP,388082.41,0,134,97311,Si,211367.26,Si,786.8,Si,86867.77,No,0,No,0,Si,12453.1,Si,166.39,Si,2688.08,Si,15852.07,Si,6.02,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Pucallpa,ADP,0,0,0,58689,Si,132142.87999999998,No,0,Si,31017.45,No,0,No,0,Si,5431.37,Si,828.09,Si,4627.13,No,0,Si,1412.64,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Puerto Maldonado,AAP,0,0,0,31905,Si,70413.57,No,0,Si,12351.33,No,0,No,0,Si,2138.69,Si,375,No,0,Si,11775.97,Si,5.87,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Agosto,Rioja,COR,0,0,0,65,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Tacna,AAP,0,0,0,35403,Si,75359.31,No,0,Si,13830.8,No,0,No,0,Si,1684.77,No,0,No,0,Si,19433.14,Si,65.9,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Agosto,Talara,ADP,97058.86,0,40,24263,Si,53392.75,No,0,Si,9385.73,No,0,No,0,Si,3300.7,Si,139.39,Si,1260.15,Si,14312.78,Si,191.86,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Tarapoto,ADP,0,0,0,97233,Si,221017.12,No,0,Si,90030.69,No,0,No,0,Si,9643.05,Si,1500.1699999999998,Si,3147.86,Si,28833.83,Si,672.22,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Tingo María,COR,0,0,0,141,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Tocache,COR,0,0,0,9,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Agosto,Trujillo,ADP,290241.09,0,3702,70243,Si,159070.24000000002,Si,27057.72,Si,39516.87,No,0,No,0,Si,12834.19,Si,562.3599999999999,Si,5342.17,No,0,Si,1004.29,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Tumbes,ADP,119882.78,0,20,35167,Si,76636,Si,58.44,Si,14688.22,No,0,No,0,Si,6282.49,Si,214.17,Si,979.65,Si,936.84,Si,4.17,No,0,No,0,Aeropuertos del Perú S.A.
2022,Agosto,Yurimaguas,COR,0,0,0,3396,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,-,COR,0,0,0,728,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Diciembre,Arequipa,AAP,850209.07,0,1264,139079,Si,368460.75,Si,13042.2,Si,132652.33,No,0,No,0,Si,32352.22,Si,1823.04,No,0,Si,36355.23,Si,523.1700000000001,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Diciembre,Atalaya,COR,0,0,0,1456,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Ayacucho,AAP,0,0,0,26023,Si,55678.2,No,0,Si,10218.66,Si,2460.3100000000004,No,0,Si,335.94,Si,641.8199999999999,No,0,Si,2590.9,Si,-272.13,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Diciembre,Cajamarca,ADP,0,0,0,46651,Si,99445.75,No,0,Si,18880.28,No,0,No,0,Si,2042.41,Si,462,Si,1398.03,Si,2518.96,Si,7.609999999999999,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Chachapoyas,ADP,0,0,0,1309,Si,2354.5,No,0,Si,419.44,No,0,No,0,Si,60.45,Si,180.9,No,0,Si,559.13,Si,5.95,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Chiclayo,ADP,424394.6,0,1568,66036,Si,135545.16,Si,10973.05,Si,28729.92,No,0,No,0,Si,10659.3,Si,663.09,Si,1321.63,No,0,Si,22.55,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Cusco,COR,0,0,1563,209004,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Huánuco,COR,0,0,0,15850,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Huaraz-Anta,ADP,0,0,0,49,Si,102,No,0,Si,63.92,No,0,No,0,No,0,No,0,No,0,No,0,Si,0.45,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Ilo,COR,0,0,0,2564,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Iquitos,ADP,425453.78,0,34,89418,Si,238241.18,No,0,Si,84487.98,No,0,No,0,Si,12629.48,Si,1755.6,Si,25063.83,No,0,Si,2409.3700000000003,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Jaén,COR,0,0,0,15686,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Jauja,COR,0,0,0,17834,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Juliaca,AAP,0,0,0,45770,Si,100918.85,No,0,Si,20191.71,No,0,No,0,Si,4959.46,Si,495,No,0,Si,1736.04,Si,21.4,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Diciembre,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Diciembre,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,253336.34,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Lima,LAP,30230771.22,21267586.16,593822,1087811,Si,5385672.53,Si,7608145.159999999,Si,2834112.25,No,0,No,0,No,0,No,0,No,0,No,0,Si,258175.97,No,0,No,0,Lima Airport Partners S.R.L.
2022,Diciembre,Mazamari,COR,0,0,0,449,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Nazca,COR,0,0,0,3780,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,No precisa,COR,0,0,0,0,Si,621207.63,Si,11748.240000000002,Si,247473.69,No,0,No,0,Si,7235.84,Si,1282.44,Si,8816.949999999999,Si,400139.35,Si,634.3399999999999,No,0,No,0,CORPAC S.A.
2022,Diciembre,Pisco,ADP,18713.86,0,16,902,Si,1763.36,Si,126.45,Si,1567.55,No,0,No,0,Si,204.52,No,0,Si,3184.65,No,0,Si,247.63,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Piura,ADP,403763.05,0,73,101971,Si,204681.78,Si,266.95,Si,91683.67,No,0,No,0,Si,14513.2,Si,805.49,Si,2685.29,Si,32801.59,Si,57.59,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Pucallpa,ADP,210558.4,0,3,59560,Si,128306.08,No,0,Si,31024.91,No,0,No,0,Si,5532.17,Si,828.09,Si,4622.31,No,0,Si,1204.2,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Puerto Maldonado,AAP,0,0,0,27991,Si,58477.02,No,0,Si,10284.81,No,0,No,0,Si,1961.15,Si,375,No,0,Si,2185.24,Si,5.04,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Diciembre,Rioja,COR,0,0,0,43,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Diciembre,Tacna,AAP,0,0,0,42677,Si,92216.22,No,0,Si,17380.23,No,0,No,0,Si,1674.76,No,0,No,0,Si,1214.02,Si,46.09,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Diciembre,Talara,ADP,0,0,0,33402,Si,66733.5,No,0,Si,13506.69,No,0,No,0,Si,3930.62,Si,139.39,Si,1258.84,Si,23569.629999999997,Si,110.59,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Tarapoto,ADP,0,0,0,92276,Si,191164.2,No,0,Si,91497.99,No,0,No,0,Si,8607.41,Si,1500.1699999999998,Si,3144.61,Si,34808.119999999995,Si,701.06,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Trujillo,ADP,324193.42,0,5470,80208,Si,170994.84,Si,35356.2,Si,42949.5,No,0,No,0,Si,13175.59,Si,919.07,Si,5602.52,No,0,Si,634.51,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Tumbes,ADP,129606.58,0,23,39846,Si,78807.75,Si,73.05,Si,18089.44,No,0,No,0,Si,5270.5,Si,214.17,Si,959.93,Si,2602.3300000000004,Si,9.18,No,0,No,0,Aeropuertos del Perú S.A.
2022,Diciembre,Yurimaguas,COR,0,0,0,2169,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,-,COR,0,0,0,744,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Enero,Arequipa,AAP,617102.53,0,2884,108582,Si,293847.9,Si,20792.2,Si,101427.44,No,0,No,0,Si,22690.59,Si,1194,No,0,Si,2605.67,Si,124.52,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Enero,Atalaya,COR,0,0,0,1418,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Ayacucho,AAP,0,0,0,19556,Si,43362.53,No,0,Si,8362.29,Si,2320.4700000000003,No,0,Si,110.73,Si,605.3399999999999,No,0,Si,19794.4,Si,584.42,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Enero,Cajamarca,ADP,0,0,0,32046,Si,70571.25,No,0,Si,13455.08,No,0,No,0,Si,1168.78,Si,95,Si,1398.77,No,0,Si,25.35,No,0,Si,375657.14,Aeropuertos del Perú S.A.
2022,Enero,Chachapoyas,ADP,0,0,0,1321,Si,2724.25,No,0,Si,339,No,0,No,0,No,0,Si,180.9,No,0,Si,74.35,Si,2.8,No,0,Si,80.27,Aeropuertos del Perú S.A.
2022,Enero,Chiclayo,ADP,168696.81,0,1078,39475,Si,88287.90999999999,Si,8514.3,Si,18666.05,No,0,No,0,Si,7103.660000000001,Si,195.49,Si,1322.3,No,0,Si,34.339999999999996,No,0,Si,20079.85,Aeropuertos del Perú S.A.
2022,Enero,Cusco,COR,0,0,0,177289,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Huánuco,COR,0,0,0,12323,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Huaraz-Anta,ADP,0,0,0,33,Si,51,No,0,Si,37.64,No,0,No,0,No,0,No,0,No,0,No,0,Si,7.470000000000001,No,0,Si,7.06,Aeropuertos del Perú S.A.
2022,Enero,Ilo,COR,0,0,0,1075,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Iquitos,ADP,0,0,0,80835,Si,226521.9,Si,175.32000000000002,Si,53306.49,No,0,No,0,Si,9172.22,Si,1318.2,Si,19956.23,No,0,Si,2321.03,No,0,Si,9090.18,Aeropuertos del Perú S.A.
2022,Enero,Jaén,COR,0,0,0,17095,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Jauja,COR,0,0,0,15106,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Juliaca,AAP,0,0,0,40866,Si,90341.83,No,0,Si,17944.03,No,0,No,0,Si,4563.1900000000005,Si,452.8,No,0,Si,242.81,Si,267.77,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Enero,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Enero,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,119554.8,Si,482544.02,Aeropuertos del Perú S.A.
2022,Enero,Lima,LAP,20758834.05,15727369.6,399735,837408,Si,3800151.01,Si,5343187.52,Si,2045837.43,No,0,No,0,No,0,No,0,No,0,No,0,Si,249132.73,No,0,No,0,Lima Airport Partners S.R.L.
2022,Enero,Mazamari,COR,0,0,0,660,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Nazca,COR,0,0,0,8243,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,No precisa,COR,0,0,0,0,Si,441565.84,No,0,Si,135019.23,No,0,No,0,Si,3323.4100000000003,Si,1338.37,Si,7166.8,Si,120087.02,Si,1032.9,No,0,No,0,CORPAC S.A.
2022,Enero,Pisco,ADP,26123.85,0,12,894,Si,1849.88,Si,84.3,Si,7196.48,No,0,No,0,Si,265.42999999999995,No,0,Si,3190.92,No,0,Si,294.68,No,0,Si,1305.13,Aeropuertos del Perú S.A.
2022,Enero,Piura,ADP,273629.47,0,39,71717,Si,155757.37,Si,281,Si,59694.58,No,0,No,0,Si,9558.75,Si,166.39,Si,2686.7,Si,5365.320000000001,Si,133.87,No,0,Si,4832.21,Aeropuertos del Perú S.A.
2022,Enero,Pucallpa,ADP,194012.51,0,4,53436,Si,121229.8,Si,29.22,Si,29247.99,No,0,No,0,Si,5628.17,Si,864.31,Si,4624.71,No,0,Si,1391.04,No,0,Si,3158.68,Aeropuertos del Perú S.A.
2022,Enero,Puerto Maldonado,AAP,0,0,0,20316,Si,43665,No,0,Si,7910.05,No,0,No,0,Si,1168.57,Si,679.2,No,0,Si,10076.34,Si,12.7,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Enero,Rioja,COR,0,0,0,39,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Tacna,AAP,125544.55,0,12,24611,Si,53399.13,Si,87.24000000000001,Si,10060.7,No,0,No,0,Si,2005.88,No,0,No,0,Si,5705.88,Si,107.89,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Enero,Talara,ADP,0,0,0,28373,Si,63214.5,No,0,Si,10881.41,No,0,No,0,Si,3304.94,Si,139.39,Si,1259.49,Si,11673.28,Si,52.5,No,0,Si,2297.22,Aeropuertos del Perú S.A.
2022,Enero,Tarapoto,ADP,0,0,0,70587,Si,158638.6,No,0,Si,64671.86,No,0,No,0,Si,7876.02,Si,1766.56,Si,3146.22,Si,20179.2,Si,755.15,No,0,Si,6356.09,Aeropuertos del Perú S.A.
2022,Enero,Tingo María,COR,0,0,0,378,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Tocache,COR,0,0,0,9,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Enero,Trujillo,ADP,235415.02,0,5498,46660,Si,106902.84,Si,37211.67,Si,31372.47,No,0,No,0,Si,10825.09,Si,562.3599999999999,Si,5339.41,No,0,Si,1055.36,No,0,Si,4501.110000000001,Aeropuertos del Perú S.A.
2022,Enero,Tumbes,ADP,126229.12,0,43,39226,Si,84974.5,Si,160.70999999999998,Si,16229.62,No,0,No,0,Si,3206.24,Si,214.17,Si,906.92,Si,1353.21,Si,323.12,No,0,Si,2589.26,Aeropuertos del Perú S.A.
2022,Enero,Yurimaguas,COR,0,0,0,1971,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,-,COR,0,0,0,763,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Febrero,Arequipa,AAP,645418.8099999999,0,2524,106563,Si,280602.13999999996,Si,19963.42,Si,95467.9,No,0,No,0,Si,41522.850000000006,Si,1194,No,0,Si,2117.11,Si,475.07,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Febrero,Atalaya,COR,0,0,0,1404,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Ayacucho,AAP,0,0,0,20042,Si,42565.91,No,0,Si,7773.52,Si,2320.4700000000003,No,0,Si,174.2,Si,605.3399999999999,No,0,Si,18447.14,Si,1002.29,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Febrero,Cajamarca,ADP,0,0,0,32797,Si,68981.75,No,0,Si,12729.38,No,0,No,0,Si,937.18,Si,95,Si,1449.22,No,0,Si,187.57,No,0,Si,1686.52,Aeropuertos del Perú S.A.
2022,Febrero,Chachapoyas,ADP,0,0,0,1051,Si,2167.5,No,0,Si,267.78,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,1.81,No,0,Si,80.5,Aeropuertos del Perú S.A.
2022,Febrero,Chiclayo,ADP,743962.2300000001,0,1604,40817,Si,86991.23,Si,12237.55,Si,18347.31,No,0,No,0,Si,6101.2699999999995,Si,195.49,Si,1370,No,0,Si,31.31,No,0,Si,593575.8600000001,Aeropuertos del Perú S.A.
2022,Febrero,Cusco,COR,0,0,0,158644,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Huánuco,COR,0,0,0,13068,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Huaraz-Anta,ADP,0,0,0,5,Si,21.25,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,7.319999999999999,Aeropuertos del Perú S.A.
2022,Febrero,Ilo,COR,0,0,0,1253,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Iquitos,ADP,423884.22,0,8,80538,Si,216391.14,Si,29.22,Si,104471.79,No,0,No,0,Si,6510.06,Si,1318.2,Si,20676.06,No,0,Si,1877.43,No,0,Si,8847.53,Aeropuertos del Perú S.A.
2022,Febrero,Jaén,COR,0,0,0,4200,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Jauja,COR,0,0,0,13926,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Juliaca,AAP,0,0,0,41158,Si,87428.02,No,0,Si,16309.11,No,0,No,0,Si,3679.79,Si,452.8,No,0,Si,364.21,Si,285.28,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Febrero,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Febrero,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,89876.54,Si,4158328.45,Aeropuertos del Perú S.A.
2022,Febrero,Lima,LAP,23843028.29,15045807.32,392803,798354,Si,3801606.91,Si,5250756.71,Si,1883972.41,No,0,No,0,No,0,No,0,No,0,No,0,Si,230866.54,No,0,No,0,Lima Airport Partners S.R.L.
2022,Febrero,Mazamari,COR,0,0,0,546,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Nazca,COR,0,0,0,5114,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,No precisa,COR,0,0,0,0,Si,349576.52,No,0,Si,108043.6,No,0,No,0,Si,5050.28,Si,1338.37,Si,7166.8,Si,149207.65,Si,881.26,No,0,No,0,CORPAC S.A.
2022,Febrero,Pisco,ADP,22333.88,0,24,449,Si,914.64,Si,168.6,Si,5091.6500000000005,No,0,No,0,Si,212,No,0,Si,1314.6899999999998,No,0,Si,435.15,No,0,Si,777.5,Aeropuertos del Perú S.A.
2022,Febrero,Piura,ADP,271929.99,0,33,73165,Si,155298.47999999998,Si,238.85,Si,58358.91,No,0,No,0,Si,8925.1,Si,166.39,Si,2783.58,Si,4633.68,Si,130.6,No,0,Si,4694.969999999999,Aeropuertos del Perú S.A.
2022,Febrero,Pucallpa,ADP,0,0,0,49963,Si,111825.28,No,0,Si,27113.99,No,0,No,0,Si,4381.53,Si,889.69,Si,4791.53,No,0,Si,1223.6799999999998,No,0,Si,3425.76,Aeropuertos del Perú S.A.
2022,Febrero,Puerto Maldonado,AAP,0,0,0,21345,Si,44729.99,No,0,Si,8344.54,No,0,No,0,Si,1744.97,Si,679.2,No,0,Si,8862.32,Si,397.4899999999999,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Febrero,Rioja,COR,0,0,0,23,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Tacna,AAP,0,0,0,27697,Si,60244.92,No,0,Si,10897.91,No,0,No,0,Si,1560.1899999999998,No,0,No,0,Si,7405.51,Si,8.18,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Febrero,Talara,ADP,0,0,0,25078,Si,52878.5,No,0,Si,8392.99,No,0,No,0,Si,3377.2799999999997,Si,139.39,Si,1304.92,Si,7851.59,Si,36.74,No,0,Si,2289.48,Aeropuertos del Perú S.A.
2022,Febrero,Tarapoto,ADP,0,0,0,62693,Si,137736.76,No,0,Si,54601.97,No,0,No,0,Si,5784.01,Si,1766.56,Si,3259.71,Si,12595.29,Si,579.8499999999999,No,0,Si,6116.72,Aeropuertos del Perú S.A.
2022,Febrero,Tingo María,COR,0,0,0,315,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Tocache,COR,0,0,0,15,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Febrero,Trujillo,ADP,205978.69,0,4886,42684,Si,93574.32,Si,38921.04,Si,20508.05,No,0,No,0,Si,7769.38,Si,562.3599999999999,Si,5531.98,No,0,Si,668.54,No,0,Si,4704.18,Aeropuertos del Perú S.A.
2022,Febrero,Tumbes,ADP,123165.86,0,28,38476,Si,80949.75,Si,204.54,Si,14714.8,No,0,No,0,Si,4560.01,Si,214.17,Si,939.64,Si,2498.24,Si,75.64999999999999,No,0,Si,2687.92,Aeropuertos del Perú S.A.
2022,Febrero,Yurimaguas,COR,0,0,0,1978,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,-,COR,0,0,0,414,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Julio,Arequipa,AAP,918811.7,0,1910,160750,Si,416902.73,Si,16997,Si,160505.37,No,0,No,0,Si,31051.76,Si,1266,No,0,Si,17913.960000000003,Si,1191.59,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Julio,Atalaya,COR,0,0,0,1522,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Ayacucho,AAP,0,0,0,29758,Si,63056.54,No,0,Si,11862.11,Si,2320.4700000000003,No,0,Si,878.25,Si,641.81,No,0,Si,27877.97,Si,953.69,No,0,No,0,Aeropuertos Andinos del Perú S.A.
